city|location|area_sq_ft|num_of_bedrooms|num_of_bathrooms|price_in_rupees
Peshawar|Hayatabad Phase 7, Hayatabad|2723|9|0|70000000
Peshawar|Hayatabad Phase 7, Hayatabad|2723|9|0|72000000
Peshawar|Hayatabad Phase 7, Hayatabad|2723|9|0|64000000
Peshawar|Hayatabad Phase 1 - D4, Hayatabad Phase 1|1362|8|6|31800000
Peshawar|Hayatabad Phase 6 - F8, Hayatabad Phase 6|1362|8|6|33000000
Peshawar|Hayatabad Phase 6 - F9, Hayatabad Phase 6|1362|3|3|22000000
Peshawar|Sufiyan Garden, Warsak Road|1362|7|6|21000000
Peshawar|DHA Defence - Sector Prism, DHA Defence|1362|8|6|25000000
Peshawar|Hayatabad Phase 7 - E7, Hayatabad Phase 7|2723|7|6|50000000
Peshawar|Darmangi, Warsak Road|1362|3|3|11000000
Peshawar|Hayatabad Phase 1 - D2, Hayatabad Phase 1|2723|6|0|40000000
Peshawar|Basit Ali Shaheed Colony, Warsak Road|2723|0|0|51000000
Peshawar|Regi Model Town Phase 4, Regi Model Town|1362|8|6|24000000
Peshawar|Al Haram Model Town, Peshawar|681|5|4|8500000
Peshawar|Hayatabad Phase 7 - E4, Hayatabad Phase 7|1362|7|0|55000000
Peshawar|Askari 6, Peshawar|3268|5|6|57000000
Peshawar|Askari 6, Peshawar|3268|5|6|54000000
Peshawar|Askari 6, Peshawar|2723|4|5|50000000
Peshawar|Askari 6, Peshawar|5445|5|6|67500000
Peshawar|Shami Road, Peshawar|2723|8|6|80000000
Peshawar|Wapda Town Sector F, Wapda Town|1362|4|4|9800000
Peshawar|Wapda Town Sector B, Wapda Town|1362|3|3|9000000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|2723|0|3|41000000
Peshawar|Sufiyan Garden, Warsak Road|1362|6|6|19000000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|1089|5|5|19000000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|1362|8|0|23000000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|2723|6|6|45000000
Peshawar|Sufiyan Garden, Warsak Road|1362|5|5|20000000
Peshawar|Officers Garden Colony, Warsak Road|2723|7|0|62000000
Peshawar|Sufiyan Garden, Warsak Road|1362|0|0|21500000
Peshawar|Warsak Road, Peshawar|1362|6|6|25000000
Peshawar|Regi Model Town Phase 3, Regi Model Town|1362|5|5|23000000
Peshawar|Hayatabad Phase 1 - D3, Hayatabad Phase 1|1362|6|6|30000000
Peshawar|Hayatabad Phase 1 - D4, Hayatabad Phase 1|1362|5|5|21000000
Peshawar|Hayatabad Phase 2 - H1, Hayatabad Phase 2|5445|6|6|70000000
Peshawar|Dalazak Road, Peshawar|1362|8|0|22500000
Peshawar|Warsak Road, Peshawar|1770|5|5|11000000
Peshawar|Warsak Road, Peshawar|3268|0|0|38000000
Peshawar|Warsak Road, Peshawar|1362|5|5|13000000
Peshawar|Warsak Road, Peshawar|1906|7|6|35000000
Peshawar|Warsak Road, Peshawar|2451|6|6|49500000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|1906|7|6|31000000
Peshawar|Sufiyan Garden, Warsak Road|2723|7|6|40000000
Peshawar|Warsak Road, Peshawar|1906|7|6|30000000
Peshawar|Warsak Road, Peshawar|2723|7|6|50000000
Peshawar|Regi Model Town, Peshawar|5445|10|0|58000000
Peshawar|Hayatabad Phase 2, Hayatabad|5445|10|6|98000000
Peshawar|Regi Model Town, Peshawar|1362|8|6|27500000
Peshawar|DHA Phase 1 - Sector B, DHA Phase 1|5445|10|0|83000000
Peshawar|Sufiyan Garden, Warsak Road|1362|6|6|19000000
Peshawar|Warsak Road, Peshawar|1906|6|6|30000000
Peshawar|Sufiyan Garden, Warsak Road|2723|6|6|43000000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|1362|0|0|22000000
Peshawar|Hayatabad Phase 1, Hayatabad|10890|10|6|155000000
Peshawar|Gulbahar, Peshawar|1362|5|6|15000000
Peshawar|Sufiyan Garden, Warsak Road|817|4|4|13000000
Peshawar|Sufiyan Garden, Warsak Road|1906|6|6|29000000
Peshawar|Sufiyan Garden, Warsak Road|1362|6|6|17500000
Peshawar|Pahari Pora, Peshawar|871|3|4|14000000
Peshawar|Warsak Road, Peshawar|1089|6|6|13500000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|1362|7|0|23000000
Peshawar|Warsak Road, Peshawar|2723|7|0|52000000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|817|5|5|16000000
Peshawar|Warsak Road, Peshawar|1362|6|6|19000000
Peshawar|Sufiyan Garden, Warsak Road|817|0|0|12000000
Peshawar|Shaheen Housing Scheme, Warsak Road|5445|7|1|50000000
Peshawar|Sudais Villas, Warsak Road|2723|6|6|36000000
Peshawar|DHA Defence, Peshawar|5445|6|6|40000000
Peshawar|Askari 6, Peshawar|3268|5|6|54000000
Peshawar|Askari 6, Peshawar|3268|5|6|55000000
Peshawar|Regi Model Town Phase 3, Regi Model Town|1362|8|6|27000000
Peshawar|Sufiyan Garden, Warsak Road|545|3|3|6000000
Peshawar|OPF Housing Scheme, Peshawar|10890|0|1|135000000
Peshawar|Warsak Road, Peshawar|2723|7|8|48000000
Peshawar|Warsak Road, Peshawar|2723|6|6|36000000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|1634|8|0|35000000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|817|5|5|21000000
Peshawar|Sufiyan Garden, Warsak Road|2723|8|0|40000000
Peshawar|Sufiyan Garden, Warsak Road|1906|6|6|27000000
Peshawar|University Town, Peshawar|11434|5|5|147500000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|2723|7|6|43000000
Peshawar|Hayatabad Phase 6, Hayatabad|2723|10|0|73000000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|817|4|4|16000000
Peshawar|Askari 6, Peshawar|3268|4|4|34500000
Peshawar|Hayatabad Phase 6, Hayatabad|1362|7|6|28000000
Peshawar|Hayatabad Phase 1, Hayatabad|2723|6|6|44000000
Peshawar|Hayatabad Phase 6, Hayatabad|2723|10|0|75000000
Peshawar|Regi Model Town, Peshawar|2723|10|0|40000000
Peshawar|Hayatabad Phase 7, Hayatabad|5445|6|6|75000000
Peshawar|Warsak Road, Peshawar|1362|5|5|22000000
Peshawar|Gulbahar, Peshawar|817|4|4|22000000
Peshawar|Hayatabad Phase 2 - H1, Hayatabad Phase 2|5445|9|0|90000000
Peshawar|Sufiyan Garden, Warsak Road|1362|5|5|20500000
Peshawar|DHA Phase 1, DHA Defence|1362|8|6|25000000
Peshawar|Hayatabad Phase 6, Hayatabad|5445|10|6|120000000
Peshawar|Sufiyan Garden, Warsak Road|1362|7|6|20000000
Peshawar|Sufiyan Garden, Warsak Road|1362|7|6|24000000
Peshawar|Wapda Town Sector A, Wapda Town|2287|6|6|20000000
Peshawar|Warsak Road, Peshawar|3676|7|6|56000000
Peshawar|Hayatabad Phase 7, Hayatabad|5445|10|6|110000000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|1906|7|0|35000000
Peshawar|Hayatabad Phase 1, Hayatabad|1362|4|4|20000000
Peshawar|Warsak Road, Peshawar|2723|6|6|23000000
Peshawar|Hayatabad Phase 4 - N2, Hayatabad Phase 4|1362|4|4|26500000
Peshawar|Hayatabad Phase 2 - G1, Hayatabad Phase 2|10890|10|6|150000000
Peshawar|Canal Road, Peshawar|1362|5|5|24000000
Peshawar|Hayatabad Phase 7, Hayatabad|5445|8|0|75000000
Peshawar|Hayatabad Phase 1, Hayatabad|5445|7|0|58000000
Peshawar|Hayatabad Phase 2, Hayatabad|10890|7|0|210000000
Peshawar|Arbab Road, Peshawar|2723|5|4|30000000
Peshawar|Askari 6, Peshawar|3268|5|6|58500000
Peshawar|Haji Town, Peshawar|272|4|4|6000000
Peshawar|Wapda Town Sector F, Wapda Town|1362|4|4|9800000
Peshawar|Sufiyan Garden, Warsak Road|1362|0|0|20000000
Peshawar|Regi Model Town, Peshawar|2723|10|0|37500000
Peshawar|Hayatabad Phase 1 - D4, Hayatabad Phase 1|1362|5|4|20500000
Peshawar|Hayatabad Phase 1 - E2, Hayatabad Phase 1|2723|7|6|52000000
Peshawar|Sufiyan Garden, Warsak Road|1906|0|0|30000000
Peshawar|Hayatabad Phase 7, Hayatabad|2723|9|0|55000000
Peshawar|Shami Road, Peshawar|4357|5|4|100000000
Peshawar|Sufiyan Garden, Warsak Road|1906|6|6|32000000
Peshawar|Hayatabad Phase 6 - F8, Hayatabad Phase 6|1906|8|6|41000000
Peshawar|Hayatabad Phase 6 - F8, Hayatabad Phase 6|1906|8|6|52000000
Peshawar|University Town, Peshawar|6534|6|6|165000000
Peshawar|Hayatabad Phase 1, Hayatabad|2723|8|0|55000000
Peshawar|Hayatabad Phase 1, Hayatabad|1362|6|6|27000000
Peshawar|Hayatabad Phase 7, Hayatabad|2723|9|0|50000000
Peshawar|Regi Model Town Phase 4, Regi Model Town|5445|11|0|69000000
Peshawar|Yakatoot, Peshawar|545|3|1|9000000
Peshawar|Hayatabad Phase 4, Hayatabad|1362|5|5|28000000
Peshawar|University Town, Peshawar|12523|6|6|170000000
Peshawar|Hayatabad Phase 6 - F8, Hayatabad Phase 6|1362|7|6|27500000
Peshawar|Darmangi, Warsak Road|817|5|4|11000000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|1089|5|5|19500000
Peshawar|Darmangi, Warsak Road|2042|6|6|32000000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|2723|9|0|43500000
Peshawar|Warsak Road, Peshawar|2723|6|6|52000000
Peshawar|Warsak Road, Peshawar|1362|6|6|21000000
Peshawar|Officers Home Society, Warsak Road|681|3|3|13000000
Peshawar|Hayatabad Phase 1, Hayatabad|5445|8|0|75000000
Peshawar|Hayatabad, Peshawar|5445|10|6|110000000
Peshawar|Hayatabad, Peshawar|10890|10|6|140000000
Peshawar|Hayatabad Phase 2, Hayatabad|10890|10|6|160000000
Peshawar|Hayatabad Phase 7, Hayatabad|5445|10|0|129000000
Peshawar|Hayatabad Phase 6 - F5, Hayatabad Phase 6|1906|3|3|27500000
Peshawar|Hayatabad Phase 6 - F2, Hayatabad Phase 6|5445|5|5|52000000
Peshawar|Hayatabad, Peshawar|2723|10|6|55000000
Peshawar|Hayatabad Phase 6, Hayatabad|2723|9|6|40000000
Peshawar|Warsak Road, Peshawar|1362|5|5|15000000
Peshawar|Hayatabad Phase 1 - D4, Hayatabad Phase 1|1362|6|6|24000000
Peshawar|University Town, Peshawar|2723|4|4|55000000
Peshawar|Wapda Town, Peshawar|2287|2|2|7500000
Peshawar|Hayatabad Phase 2, Hayatabad|21780|10|6|260000000
Peshawar|Hayatabad Phase 6, Hayatabad|1362|6|6|25500000
Peshawar|Sufiyan Garden, Warsak Road|1362|6|6|19500000
Peshawar|Hayatabad Phase 4, Hayatabad|6534|0|0|92000000
Peshawar|Shami Road, Peshawar|5445|6|6|150000000
Peshawar|Tajabad, Peshawar|1362|10|6|23000000
Peshawar|DHA Phase 1 - Sector C, DHA Phase 1|5445|6|6|84000000
Peshawar|Darmangi, Warsak Road|1089|6|6|13500000
Peshawar|Lahori Gate, Peshawar|817|6|6|14500000
Peshawar|Warsak Road, Peshawar|1362|6|6|20000000
Peshawar|Hayatabad Phase 4 - P2, Hayatabad Phase 4|2723|7|0|89000000
Peshawar|Hayatabad Phase 6 - F4, Hayatabad Phase 6|5445|10|6|92000000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|708|4|4|13500000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|817|4|4|16000000
Peshawar|Warsak Road, Peshawar|1144|4|4|11500000
Peshawar|Warsak Road, Peshawar|545|4|4|9500000
Peshawar|Warsak Road, Peshawar|2723|7|6|41000000
Peshawar|Sufiyan Garden, Warsak Road|681|6|6|16500000
Peshawar|Hayatabad Phase 6 - F1, Hayatabad Phase 6|5445|10|6|125000000
Peshawar|Hayatabad Phase 6 - F6, Hayatabad Phase 6|1362|6|6|29500000
Peshawar|Hayatabad Phase 6 - F4, Hayatabad Phase 6|5445|10|6|92000000
Peshawar|Hayatabad Phase 6 - F9, Hayatabad Phase 6|1362|8|6|36000000
Peshawar|Hayatabad Phase 6 - F6, Hayatabad Phase 6|1362|8|6|36000000
Peshawar|Hayatabad Phase 6 - F6, Hayatabad Phase 6|1362|5|5|24000000
Peshawar|Hayatabad Phase 6 - F8, Hayatabad Phase 6|2723|10|6|75000000
Peshawar|Hayatabad Phase 6 - F8, Hayatabad Phase 6|1906|8|6|41000000
Peshawar|Hayatabad Phase 3 - K3, Hayatabad Phase 3|5445|9|6|90000000
Peshawar|Hayatabad Phase 6 - F10, Hayatabad Phase 6|817|6|6|16000000
Peshawar|Hayatabad Phase 6, Hayatabad|1362|7|6|28000000
Peshawar|Hayatabad Phase 6, Hayatabad|1362|8|0|36000000
Peshawar|Hayatabad, Peshawar|2723|6|6|43000000
Peshawar|Hayatabad Phase 6, Hayatabad|1362|7|6|28000000
Peshawar|Doranpur, Peshawar|2178|9|0|33000000
Peshawar|Hayatabad Phase 1, Hayatabad|1362|6|6|26000000
Peshawar|Hayatabad Phase 7 - E5, Hayatabad Phase 7|1362|10|0|38000000
Peshawar|Hayatabad Phase 1 - D2, Hayatabad Phase 1|2723|6|6|43000000
Peshawar|Gulberg, Peshawar|953|5|4|15000000
Peshawar|Swati Gate, Peshawar|545|3|3|6000000
Peshawar|Swati Gate, Peshawar|1089|6|6|22000000
Peshawar|Gulberg, Peshawar|817|5|5|14000000
Peshawar|New City Homes, Peshawar|599|3|3|8000000
Peshawar|Haji Town, Peshawar|545|4|0|7500000
Peshawar|Ghanta Ghar, Peshawar|4357|11|6|120000000
Peshawar|Regi Model Town Phase 3, Regi Model Town|1362|8|6|27000000
Peshawar|Regi Model Town Phase 4, Regi Model Town|1362|8|6|22500000
Peshawar|DHA Phase 1, DHA Defence|5445|0|0|83000000
Peshawar|Hayatabad Phase 1, Hayatabad|1362|8|6|36500000
Peshawar|Hayatabad Phase 4, Hayatabad|1362|9|6|45000000
Peshawar|Safiya Homes, Warsak Road|817|4|5|10000000
Peshawar|Hayatabad Phase 4, Hayatabad|5445|8|0|78000000
Peshawar|Hayatabad Phase 6 - F5, Hayatabad Phase 6|1906|6|6|38000000
Peshawar|Hayatabad Phase 1, Hayatabad|5445|6|0|62000000
Peshawar|Sufiyan Garden, Warsak Road|1362|0|0|19000000
Peshawar|Darmangi, Warsak Road|817|0|0|15000000
Peshawar|Hayatabad, Peshawar|5445|8|6|95000000
Peshawar|Hayatabad Phase 3 - L3, Hayatabad Phase 3|2723|8|6|45000000
Peshawar|Hayatabad Phase 3, Hayatabad|1362|4|4|25000000
Peshawar|Hayatabad Phase 7 - E7, Hayatabad Phase 7|2723|9|6|55000000
Peshawar|Hayatabad Phase 3, Hayatabad|1362|5|5|23000000
Peshawar|Hayatabad Phase 6, Hayatabad|2723|8|6|55000000
Peshawar|Hayatabad Phase 7, Hayatabad|5445|8|6|85000000
Peshawar|Hayatabad Phase 7 - E6, Hayatabad Phase 7|2723|10|6|65000000
Peshawar|Hayatabad Phase 7 - E7, Hayatabad Phase 7|5445|10|6|85000000
Peshawar|Sufiyan Garden, Warsak Road|1906|7|0|30000000
Peshawar|Arbab Sabz Ali Khan Town, Warsak Road|1362|6|6|15500000
Peshawar|Ring Road, Peshawar|1362|8|7|21000000
Peshawar|Warsak Road, Peshawar|2178|7|6|31000000
Peshawar|Warsak Road, Peshawar|1362|6|6|13500000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|1362|8|0|23000000
Peshawar|Arbab Cottages, Warsak Road|545|3|3|9000000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|1362|6|6|21000000
Peshawar|Warsak Road, Peshawar|2723|7|6|41000000
Peshawar|Shams-ul-Qamar Town, Peshawar|1362|9|6|25000000
Peshawar|Hayatabad Phase 6, Hayatabad|2723|9|6|55000000
Peshawar|Hayatabad Phase 1 - D2, Hayatabad Phase 1|2723|6|6|43000000
Peshawar|Hayatabad Phase 3, Hayatabad|5445|0|0|150000000
Peshawar|Hayatabad Phase 1 - D4, Hayatabad Phase 1|2723|5|5|45000000
Peshawar|Warsak Road, Peshawar|2315|7|6|35000000
Peshawar|Warsak Road, Peshawar|681|3|3|12500000
Peshawar|Gulbahar, Peshawar|1362|5|5|22000000
Peshawar|Rahatabad, Peshawar|2723|9|6|35000000
Peshawar|Jameel Chowk, Peshawar|545|3|3|4500000
Peshawar|Yakatoot, Peshawar|272|3|3|7000000
Peshawar|DHA Phase 1 - Sector A, DHA Phase 1|5445|7|6|63000000
Peshawar|Ittehad Colony, Ring Road|1362|5|5|20000000
Peshawar|Hayatabad Phase 7 - E5, Hayatabad Phase 7|817|7|6|25000000
Peshawar|Warsak Road, Peshawar|2859|7|6|38000000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|1906|7|0|36000000
Peshawar|Sufiyan Garden, Warsak Road|2723|0|0|40000000
Peshawar|Hayatabad Phase 1, Hayatabad|1362|6|6|23500000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges - Block C, Arbab Sabz Ali Khan Town Executive Lodges|1362|0|0|21000000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges - Block C, Arbab Sabz Ali Khan Town Executive Lodges|1225|5|5|18000000
